material_id,pretty_formula,full_formula,unit_cell_formula,density,spacegroup.crystal_system,volume,band_gap,formation_energy_per_atom,e_above_hull,z_A,z_B,z_X,row_A,row_B,row_X,grp_A,grp_B,grp_X,atom_mass_A,atom_mass_B,atom_mass_X,mol_vol_A,mol_vol_B,mol_vol_X,ion_rad_A,ion_rad_B,ion_rad_X,cov_rad_A,cov_rad_B,cov_rad_X,vdw_rad_A,vdw_rad_B,vdw_rad_X,x_A,x_B,x_X,ea_A,ea_B,ea_X,k_A,k_B,k_X,val_A,val_B,val_X,bp_A,bp_B,bp_X,mp_A,mp_B,mp_X,heat_fus_A,heat_fus_B,heat_fus_X,ie_A,ie_B,ie_X,a,b,c,alpha,beta,gamma,nA,nB,nX,rA,rB,rX,mu,t,tau
mp-5045,SnGeS3,Sn4Ge4S12,"{'Sn': 4.0, 'Ge': 4.0, 'S': 12.0}",3.41448477585509,2,559.3578384439235,1.6936999999999998,-0.7862596553749995,0.0,50,32,16,5,4,3,14,14,16,118.71,72.64,32.065,16.29,13.63,15.53,0.83,0.77,0.88,1.4,1.2,1.04,242,229,189,1.96,2.01,2.58,107.298,118.939,200.41,67.0,60.0,0.205,4.0,4.0,6.0,2875.0,3093.0,717.87,505.08,1211.4,388.36,7.0,31.8,1.73,708.6,762.0,999.6,10.640132,6.919302,7.8796133,74.62661104,90.0,90.0,2.0,4.0,-2.0,0.73,0.69,1.84,0.37499999999999994,0.7182863350392992,36.21470157813236
mp-1188095,SnPbS3,Sn4Pb4S12,"{'Sn': 4.0, 'Pb': 4.0, 'S': 12.0}",5.558311572013088,3,504.4134958079262,1.1473000000000004,-0.8325110978750004,0.0070794879999978,50,82,16,5,6,3,14,14,16,118.71,207.2,32.065,16.29,18.26,15.53,0.83,1.1225,0.88,1.4,1.45,1.04,242,254,189,1.96,2.33,2.58,107.298,35.121,200.41,67.0,35.0,0.205,4.0,4.0,6.0,2875.0,2022.0,717.87,505.08,600.61,388.36,7.0,4.77,1.73,708.6,715.6,999.6,3.85485,9.06626,14.432815,90.0,90.0,90.0,2.0,4.0,-2.0,1.49,0.69,1.84,0.37499999999999994,0.9306978582415821,4.276717708645369
mp-1208643,SrHfS3,Sr4Hf4S12,"{'Sr': 4.0, 'Hf': 4.0, 'S': 12.0}",5.099573934688265,3,471.8995070801262,2.0461,-2.2064682517083343,0.0,38,72,16,5,6,3,2,4,16,87.62,178.49,32.065,33.94,13.44,15.53,1.32,0.85,0.88,1.9,1.64,1.04,284,253,189,0.95,1.32,2.58,4.631,1.351,200.41,35.0,23.0,0.205,2.0,4.0,6.0,1655.0,4876.0,717.87,1050.0,2506.0,388.36,8.0,25.5,1.73,549.5,658.5,999.6,6.783809,7.114071,9.778173,90.0,90.0,90.0,2.0,4.0,-2.0,1.44,0.71,1.84,0.38586956521739124,0.9095334283497554,4.327861424296687
mp-1205419,SrSnS3,Sr4Sn4S12,"{'Sr': 4.0, 'Sn': 4.0, 'S': 12.0}",4.296324285213649,3,467.7063906484736,0.8722000000000003,-1.478736083208333,0.0100331685000014,38,50,16,5,5,3,2,14,16,87.62,118.71,32.065,33.94,16.29,15.53,1.32,0.83,0.88,1.9,1.4,1.04,284,242,189,0.95,1.96,2.58,4.631,107.298,200.41,35.0,67.0,0.205,2.0,4.0,6.0,1655.0,2875.0,717.87,1050.0,505.08,388.36,8.0,7.0,1.73,549.5,708.6,999.6,3.906286,8.408667,14.239086,90.0,90.0,90.0,2.0,4.0,-2.0,1.44,0.69,1.84,0.37499999999999994,0.9167234159256425,4.340004295142518
mp-558760,SrZrS3,Sr4Zr4S12,"{'Sr': 4.0, 'Zr': 4.0, 'S': 12.0}",3.923172945819364,3,465.6567636920342,0.5511999999999997,-2.174282177208333,0.0,38,40,16,5,5,3,2,4,16,87.62,91.224,32.065,33.94,14.02,15.53,1.32,0.86,0.88,1.9,1.64,1.04,284,252,189,0.95,1.33,2.58,4.631,41.103,200.41,35.0,23.0,0.205,2.0,4.0,6.0,1655.0,4682.0,717.87,1050.0,2128.0,388.36,8.0,21.0,1.73,549.5,640.0,999.6,3.846181,8.606244,14.067682,90.0,90.0,90.0,2.0,4.0,-2.0,1.44,0.72,1.84,0.3913043478260869,0.905980563395264,4.326335719111409
mp-5193,SrZrS3,Sr4Zr4S12,"{'Sr': 4.0, 'Zr': 4.0, 'S': 12.0}",3.802340687010262,3,480.4545851441898,1.7232999999999996,-2.1720491412083334,0.00223303599999,38,40,16,5,5,3,2,4,16,87.62,91.224,32.065,33.94,14.02,15.53,1.32,0.86,0.88,1.9,1.64,1.04,284,252,189,0.95,1.33,2.58,4.631,41.103,200.41,35.0,23.0,0.205,2.0,4.0,6.0,1655.0,4682.0,717.87,1050.0,2128.0,388.36,8.0,21.0,1.73,549.5,640.0,999.6,6.792156,7.184203,9.846142,90.0,90.0,90.0,2.0,4.0,-2.0,1.44,0.72,1.84,0.3913043478260869,0.905980563395264,4.326335719111409
mp-5821,TaAgS3,Ta2Ag2S6,"{'Ta': 2.0, 'Ag': 2.0, 'S': 6.0}",6.74276463558883,3,189.63317688398803,0.0059999999999993,-1.0562954045416677,0.0,73,47,16,6,5,3,5,11,16,180.94788,107.8682,32.065,10.85,10.27,15.53,0.82,1.086666667,0.88,1.58,1.36,1.04,257,253,189,1.51,1.93,2.58,31.068,125.624,200.41,57.0,430.0,0.205,5.0,1.0,6.0,5731.0,2435.0,717.87,3290.0,1234.93,388.36,36.0,11.3,1.73,761.0,731.0,999.6,7.37772243,7.37772243,7.785995,90.0,90.0,153.41907371,1.0,5.0,-2.0,1.28,0.64,1.84,0.34782608695652173,0.8895859505250114,4.760390081777927
mp-561242,TaAgS3,Ta2Ag2S6,"{'Ta': 2.0, 'Ag': 2.0, 'S': 6.0}",6.742514150089965,3,189.64022178739583,0.0039999999999995,-1.0560869805416673,0.0002084240000002,73,47,16,6,5,3,5,11,16,180.94788,107.8682,32.065,10.85,10.27,15.53,0.82,1.086666667,0.88,1.58,1.36,1.04,257,253,189,1.51,1.93,2.58,31.068,125.624,200.41,57.0,430.0,0.205,5.0,1.0,6.0,5731.0,2435.0,717.87,3290.0,1234.93,388.36,36.0,11.3,1.73,761.0,731.0,999.6,7.37868464,7.37868464,7.785585,90.0,90.0,153.42397583,1.0,5.0,-2.0,1.28,0.64,1.84,0.34782608695652173,0.8895859505250114,4.760390081777927
mp-3102,TaCuS3,Ta4Cu4S12,"{'Ta': 4.0, 'Cu': 4.0, 'S': 12.0}",5.6110343231011965,3,403.2961926231983,0.4201000000000001,-1.1637815098749995,0.0,73,29,16,6,4,3,5,11,16,180.94788,63.546,32.065,10.85,7.11,15.53,0.82,0.82,0.88,1.58,1.22,1.04,257,238,189,1.51,1.9,2.58,31.068,119.159,200.41,57.0,400.0,0.205,5.0,2.0,6.0,5731.0,3200.0,717.87,3290.0,1357.77,388.36,36.0,13.1,1.73,761.0,745.5,999.6,3.510507,9.612621,11.951226,90.0,90.0,90.0,1.0,5.0,-2.0,0.77,0.64,1.84,0.34782608695652173,0.7441728624584231,8.381109590642879
mp-10795,TaTlS3,Ta4Tl4S12,"{'Ta': 4.0, 'Tl': 4.0, 'S': 12.0}",6.539340927594236,3,489.09701594336445,0.6057000000000001,-1.1869764378749998,0.0002755799230742,73,81,16,6,6,3,5,13,16,180.94788,204.3833,32.065,10.85,17.22,15.53,0.82,1.3325,0.88,1.58,1.44,1.04,257,260,189,1.51,1.62,2.58,31.068,36.375,200.41,57.0,46.0,0.205,5.0,3.0,6.0,5731.0,1746.0,717.87,3290.0,577.0,388.36,36.0,4.2,1.73,761.0,589.4,999.6,3.523493,9.427065,14.724654,90.0,90.0,90.0,3.0,3.0,-2.0,0.98,0.72,1.84,0.3913043478260869,0.7789223136508062,6.8001722445936075
mp-867286,TbBS3,Tb4B4S12,"{'Tb': 4.0, 'B': 4.0, 'S': 12.0}",4.559437273518319,3,387.4069269674787,2.3420999999999994,-1.6147104265416672,0.0371965275299999,65,5,16,8,2,3,11,13,16,158.92535,10.811,32.065,19.3,4.39,15.53,0.9815,0.41,0.88,1.81,0.84,1.04,287,192,189,1.13,2.04,2.58,0.0,26.989,200.41,11.0,27.0,0.205,3.0,3.0,6.0,3503.0,4200.0,717.87,1629.0,2349.0,388.36,10.8,50.0,1.73,565.8,800.6,999.6,6.10527,7.247642,8.755194,90.0,90.0,90.0,3.0,3.0,-2.0,1.095,0.27,1.84,0.14673913043478262,0.9835821814135149,6.504746747081399
mp-1188262,TbScS3,Tb4Sc4S12,"{'Tb': 4.0, 'Sc': 4.0, 'S': 12.0}",4.616691784917872,3,431.7276346132873,1.7696,-2.3877991318750005,0.0037408654999993,65,21,16,8,4,3,11,3,16,158.92535,44.955912,32.065,19.3,15.0,15.53,0.9815,0.885,0.88,1.81,1.59,1.04,287,258,189,1.13,1.36,2.58,0.0,18.1,200.41,11.0,16.0,0.205,3.0,3.0,6.0,3503.0,3103.0,717.87,1629.0,1814.0,388.36,10.8,16.0,1.73,565.8,633.0,999.6,6.410963,7.047235,9.555817,90.0,90.0,90.0,3.0,3.0,-2.0,1.095,0.745,1.84,0.40489130434782605,0.80284657747873,4.919045318283533
